open_space_id,name,latitude,longitude,category
1000,Bay Trail,-37.95005681937603,144.72694363461693,trail
1030,Green Acres Golf Club,-37.784324673798096,145.04964939502247,active_sport
1033,"Drains, Hawthorn",-37.824278507789714,145.02430277515606,nature
1038,Reservoir Reserve,-37.811405725490594,145.05825715650397,nature
1046,Gardiners Creek FrontagE,-37.85857502558687,145.06068055924823,nature
1057,Allambee Ave Res,-37.8346456443433,145.07698392299562,park
1058,Myrtle Rd Res,-37.82691676133242,145.07175618939186,park
1059,Ramu Grove Land,-37.870836503320994,145.08455782345595,trail
1060,Ashburton Park,-37.86333680935847,145.08680631395754,active_sport
1061,Hartwell Sports Gd,-37.85422796399468,145.08706963709926,active_sport
1062,Liston St Res,-37.85845875620977,145.08723869035552,park
1063,Through Road Reserve,-37.842563343733346,145.0908323671518,park
1064,Highfield Park,-37.83620032574717,145.0856774857664,active_sport
1065,Mary MacKillop Res,-37.82842804230295,145.08922838294427,park
1066,Mason St Res,-37.81757693001608,145.02177686414467,park
1067,Fashoda St Res,-37.81772597131002,145.02430349285453,park
1068,Fenton Reserve,-37.807877994813204,145.03078911887002,park
1070,Sir William St Res,-37.80395389316269,145.02605984938694,park
1071,Peel St Res,-37.79582017830115,145.03507692101383,park
1072,Vaughan Crescent Reserve (west),-37.7934453667076,145.02366021280434,park
1073,Vaughan Crescent Reserve (east),-37.793132194919096,145.02546002079842,park
1074,Elphin Grove Res,-37.819316466564096,145.0421319749263,park
1075,Edgevale Res,-37.81500289130266,145.0418001548583,park
1076,Kellett Res,-37.81393302752079,145.04524834754255,park
1077,Fitzwilliam St Res,-37.81315075966105,145.0428765798209,park
1078,Norway Res,-37.81814346942365,145.06149834546048,park
1079,Belmont Park,-37.81568646010247,145.06969049909657,park
1080,Deepdene Tennis Club,-37.8126854461958,145.06800862054126,active_sport
1081,King St Chain,-37.80584590705668,145.06662003464564,park
1082,Gordon St Res,-37.80846205795963,145.07171404971342,park
1084,Hilda St Res,-37.805714260095755,145.07653559295494,park
1085,Nott St Res,-37.80628841582698,145.07746673346543,park
1094,Watson Park,-37.86949821675947,145.07432193105757,active_sport
1095,Huon Grove Land,-37.87042727539522,145.08217999320533,trail
1096,Scotsburn St Res,-37.83250498302001,145.02820935488955,park
1098,Anderson Park,-37.83994865422182,145.04882255929297,active_sport
1099,Cato Park,-37.843534778307045,145.04596380320487,park
1100,Ferndale Road Reserve,-37.85466728345427,145.07079532255338,trail
1101,Hill'n Dale Park,-37.856298747573454,145.07379439541262,trail
1102,Summerhill Linear Park,-37.858383408061684,145.07701013556834,trail
1103,Willison Park,-37.83972283938672,145.07160829053333,active_sport
1104,Bowen Gdns,-37.845766131002115,145.0628542095467,park
1105,Trent Street Reserve,-37.849393754618994,145.0798097660629,park
1106,Fairmont Ave Res,-37.843367705145425,145.07213875189478,trail
1108,Victoria Rd Reserve,-37.82130216898605,145.047589768671,active_sport
1109,Appian Way Reserve,-37.826285217065546,145.03812953789173,trail
1110,Radnor St Res,-37.840148616159446,145.0623218524701,park
1112,Avenue Road Reserve,-37.834017542944416,145.06106862547438,park
1113,Nelson Rd Res,-37.8350263253044,145.06341122115728,park
1124,Morang Road Reserve,-37.82510295984707,145.02346689344353,park
1125,Yarra Street Extension,-37.824857863751525,145.02005651463483,trail
1128,Trafalgar Rd Res,-37.83369936290475,145.063676023991,park
1132,Park - Boroondara,-37.83198662344802,145.02829185275095,park
1133,Park - Boroondara (2),-37.83200481999175,145.0287385575803,park
1135,Swinburne Recreation Reserve,-37.8295175337381,145.05057845832587,park
1144,Camberwell Gardens,-37.83421493942921,145.05812526057485,park
1151,Hyde Park,-37.792082472205024,145.04072144204514,trail
1153,Warner Res,-37.867848647596816,145.08450528103688,active_sport
1155,Harrison Res (Nth),-37.79332646690992,145.060648716092,park
1157,Fordham Gardens,-37.84534826475357,145.0735349307195,park
1160,Nungerner St Land,-37.80420234503112,145.06963757302935,trail
1161,Kyora Pde Res,-37.78747942846088,145.06930999066265,park
1164,Wurundjeri Gardens,-37.82619270733613,145.02317758539678,park
1165,Leigh Park,-37.79030013686235,145.08450361398317,active_sport
1169,Cascade St Res,-37.78843269036513,145.07372790715746,park
1170,Canterbury Sports Gd,-37.82214164575841,145.08808664749236,active_sport
1171,Surrey Gardens,-37.82690581708824,145.096104926429,nature
1172,Central Gdns,-37.8211936737292,145.04140642796813,park
1173,Harrison Cres Reserve,-37.81270580387454,145.01568572951712,park
1174,Canterbury Gardens,-37.82458104816995,145.07918629853492,park
1177,Colville Res,-37.82325831914096,145.08577098197657,park
1178,Rockingham Res,-37.81174264852624,145.01612951751002,nature
1179,Kooyongkoot Rd Res,-37.83698659715568,145.03719996969954,park
1182,Alexandra Gdns,-37.80765654718977,145.03349293894001,park
1183,Camberwell Rd Res,-37.83591264124886,145.06164366875646,park
1185,Balwyn Community Centre Reserve,-37.814610133828936,145.08884427298543,park
1186,Dunlop St Res,-37.86815467108774,145.06626436859958,nature
1187,Camberwell Sports Ground,-37.83806768000931,145.06268245280918,active_sport
1189,Park - Boroondara (3),-37.81565788968571,145.0852479975359,park
1190,Quinton Road Reserve,-37.83738425656261,145.09134096640352,nature
1191,Camberwell Road/Seymour Grove Reserve,-37.83642285324702,145.06200504457857,park
1193,Grovedale Park,-37.81712424091765,145.09492183733045,park
1194,South Surrey Park,-37.83313723821783,145.0934850892931,park
1195,Madeline St Res,-37.857588475939544,145.08922635272495,park
1196,Summerhill Park,-37.85841198551671,145.08137366618726,trail
1197,Winmallee Rd Res,-37.80790997503765,145.08868691128262,park
1198,Harrison Cres Res,-37.81363646407461,145.01530925466673,nature
1200,Mont Albert Park,-37.8113099479898,145.10072683724243,park
1201,Greythorn Park,-37.79782512055006,145.09371447657736,active_sport
1202,Medlow Reserve,-37.83068756009559,145.09832246916983,nature
1203,Back Creek Reserve,-37.851074651018905,145.07092307822577,trail
1204,Rumpf Ave Res,-37.79198131308147,145.09819774699145,park
1205,Boroondara Sports and Aquatic Complex,-37.80124640994459,145.08605720252496,active_sport
1206,Matlock Street Reserve,-37.82848295116116,145.07217247650843,active_sport
1207,Pitt Street North Reserve,-37.86984771603406,145.06746732837559,park
1210,Shrublands Ck Res,-37.82225250588246,145.082892966554,park
1211,Read Gardens,-37.82596152764435,145.0639017842624,nature
1214,Riversdale Rd Res,-37.82729507534026,145.02575842634778,park
1215,Smart St Res,-37.8161094879252,145.0227334912284,park
1217,Kosciusko Rd Chain,-37.78223075057175,145.08602998643315,trail
1218,Pridmore Park,-37.81598362323642,145.0151103802261,nature
1219,Murdoch Street Reserve,-37.841841561628854,145.0716201168417,trail
1222,Chaleyer St Res,-37.85878694038852,145.0857176838646,park
1223,Community Gardens,-37.83022532585321,145.0514475738233,park
1224,River Retreat Reserve,-37.80120869393194,145.02004074691297,nature
1228,Burwood Reserve,-37.85425302963024,145.09345150760763,active_sport
1230,Stradbroke Park,-37.798358777770765,145.06153975133364,active_sport
1231,Green Acres Golf Club (2),-37.78735855391348,145.04374605339893,nature
1235,Jacka St Res,-37.8016779746121,145.0901639125241,park
1237,Fritsch Holzer Park,-37.82677929019236,145.04764029011858,trail
1238,Linckens Cres Res,-37.80876760814231,145.087529580885,park
1239,Brinsley Rd Res,-37.82835991037533,145.06934511092757,park
1240,Sunken Garden,-37.80158931482638,145.02217994574139,trail
1242,Ray Drive Res,-37.79287981947235,145.09740149297835,park
1243,Eglinton Res,-37.79965828470427,145.0390805639842,park
1244,John August Reserve,-37.81760928418996,145.0841485564803,park
1246,Scullin Park,-37.82739354857239,145.03946218611617,trail
1247,Dean Ave Res,-37.82492284990523,145.0399682317231,park
1249,Hull Street Reserve,-37.817591552719016,145.03918453891092,park
1250,Eva Tiley Res,-37.797260394917316,145.06411463021755,park
1252,Kew Heights Bowling Club,-37.81596006458286,145.0532054996083,active_sport
1254,Dorothy Rogers Reserve,-37.807036887405665,145.02799763895567,park
1262,Walking Trail - Boroondara,-37.794236258880424,145.02623259428043,trail
1263,Chandler Hwy Reserve,-37.79187607805247,145.03117098395197,trail
1313,Hays Paddock,-37.789886205094625,145.05864879043034,park
1317,Columba Street Reserve,-37.78313102798523,145.07440634600727,park
1321,Nature Reserve - Boroondara,-37.77841840993602,145.07984953474647,nature
1339,Scotch Circuit Reserve,-37.83521103999355,145.04176089856904,park
1342,Howard Dawson Reserve,-37.85096350353924,145.0542999922865,active_sport
1343,Old Burke Rd Res,-37.786181966321934,145.06381075404883,nature
1344,Cooper Reserve,-37.84070386508076,145.09412402715677,park
1348,Fordham Ave Res,-37.83567575737354,145.07224115868772,park
1350,Auburn Quarry Res,-37.840786598078,145.04342444082172,active_sport
1352,Hawthorn & Xavier Rowing Clubs,-37.8206919828838,145.01609499695542,active_sport
1354,St.James Park,-37.820231040489894,145.01880251876437,park
1358,Hawthorn Aquatic & Leisure Centre,-37.820648181208306,145.032557089962,active_sport
1359,Beckett Park,-37.81057757327363,145.0922856336816,nature
1360,Sir William Angliss Res,-37.81986540413448,145.05357112588027,active_sport
1362,Riversdale Park,-37.83209425959491,145.07163261620164,park
1363,Victoria Park,-37.80227820217331,145.04777527839966,active_sport
1364,Warburton Rd Land,-37.82613302532414,145.07570927091868,park
1366,Chaucer Cres Reserve,-37.825037138229966,145.07750671617876,park
1368,Boroondara Park,-37.82348725909768,145.06882168494604,trail
1369,Kew Public Purposes Reserve,-37.80687347983865,145.03188082021973,park
1371,Yarra Bank Reserve,-37.81928022039147,145.0156200367654,nature
1372,Balwyn Bowls Club,-37.8139344470983,145.07842101353586,active_sport
1376,Windella Ave Res,-37.79813199132736,145.05012343803457,park
1380,Myrtle Park,-37.80037055875042,145.07348945027084,active_sport
1382,Canopy Avenue Reserve (No 1),-37.79717484122059,145.0298058682799,park
1386,Rear 38 Creswick Street,-37.81805726960777,145.0151506180133,nature
1387,Kew Metropolitan Park,-37.79984998746748,145.01926515772078,nature
1388,Yarra River Frontage - Boroondara,-37.79890934683033,145.02101505846545,nature
1391,former Melbourne Park and Waterways Land,-37.810307473518606,145.01392737339233,nature
1396,"Drains, Ashburton (Camberwell)",-37.8584347641486,145.0839399699005,nature
1401,Nettleton Park Reserve,-37.85398978853592,145.0593657430688,nature
1403,Muswell Hill Reserve,-37.859568228973764,145.062856435537,park
1404,Eric Raven Reserve,-37.861440937854745,145.0628505948213,active_sport
1405,Winton Road Reserve,-37.87361488935696,145.06922099007375,nature
1410,Ryburne Avenue Reserve,-37.87526374951967,145.0721680855334,nature
1415,"Trunk Sewer, South Eastern",-37.800545478009084,145.06411144876168,park
1418,Minifie Park,-37.80468732714514,145.09610091575843,park
1421,part Outer Circle Linear Park,-37.80672523557277,145.06157741565156,trail
1422,Petrie Square,-37.80771795350964,145.03504310247448,park
1424,Raoul Wallenberg Gardens,-37.80694752242482,145.02915825824368,park
1426,Walmer Street Extension,-37.80967641872075,145.01007990385256,nature
1430,Mary Street Reserve,-37.81829443261932,145.03213770585705,park
1432,Recreation Hall Reserve,-37.80942449996283,145.03061248238416,park
1445,Patterson Reserve,-37.842474589721625,145.04076754135238,park
1446,Nature Reserve - Boroondara (2),-37.848336860831886,145.04530149479453,nature
1451,Summerhill Park (2),-37.858816314558055,145.0821261270239,park
1452,Summerhill Linear Park (2),-37.85770934586806,145.0763818256639,park
1454,Brixton Rise Reserve,-37.85884644081218,145.06166312776858,nature
1457,Patterson Reserve (2),-37.83875358738707,145.0395751803186,active_sport
1458,Outer Circle Linear Park,-37.839893298497415,145.0725186176823,park
1460,Childers Park,-37.79763808586178,145.0424000968233,park
1461,Lynden Park,-37.843252836639245,145.0864847440499,active_sport
1462,Harrison Res (Sth),-37.79419956270807,145.0609531516751,park
1463,Warburton Road Reserve,-37.82717344883133,145.07412800483857,park
1464,Hislop Park,-37.8000906470559,145.0809413061071,active_sport
1465,Ferndale Park,-37.853166044026295,145.06878367766333,trail
1469,Frog Hollow Res,-37.83743919919585,145.07195247747828,active_sport
1518,Walking Trail - Boroondara (2),-37.79406753179568,145.02607361877307,trail
1542,Yarra Bend Park - Boroondara,-37.790551524472576,145.0182408247365,nature
1543,Creswick Street Reserve,-37.81919169908646,145.01670507306488,trail
1547,Burwood Road Reserve,-37.82030042603401,145.01631670876105,park
1550,Windella Avenue Reserve,-37.798349975697974,145.05064966384774,park
1557,Cooper Reserve (2),-37.83952603114123,145.09627173672195,active_sport
1561,Chandler Park,-37.788480281190346,145.02855072639576,park
1563,King Street Chain,-37.80262053128033,145.06527367030404,park
1565,Yarra Bend Park Link,-37.80213977085566,145.02132737334733,nature
1567,Gardiners Creek Frontage - Boroondara,-37.84708112021928,145.04234668002437,nature
1568,"Retarding Basins, Hawthorn East",-37.81972482900891,145.0552188547752,nature
1569,"Burke Road Billabong Reserve, Kew East",-37.78165305037154,145.05957822551503,nature
1570,Back Creek Reserve (2),-37.849191257350874,145.07285817307232,park
1572,adjacent to Outer Circle Linear Park,-37.80102924524501,145.05609086790065,park
1577,Harrison Cres Reserve (2),-37.81320549756265,145.0154013809816,nature
1578,Muir Street Reserve,-37.81426548214139,145.01506764519223,nature
1581,Willsmere Park,-37.787753806074235,145.0427794196476,nature
1583,Brixton Rise Reserve (2),-37.85327484430094,145.06009780083335,park
1593,Maranoa Gardens,-37.81030979191056,145.09037397405933,nature
1594,Dorothy Laver Reserve West,-37.8658389024371,145.06350714735535,park
1596,Grace Park,-37.819759601292716,145.0279192332583,park
1598,Pitt Street South Reserve,-37.87101480782832,145.06813524284286,nature
1602,Outer Circle Linear Park (2),-37.872621776572295,145.0768593127725,trail
1609,Yarra Flats Reserve,-37.78323660262032,145.06442660619027,nature
1611,Leonis Avenue Reserve,-37.78155788847303,145.0776588255147,park
1612,Wallen Road Reserve,-37.82819462077373,145.02447760437806,park
1613,Koonung Creek Reserve,-37.78185970496999,145.09490809760987,nature
1621,Park - Boroondara (4),-37.83198431849009,145.02856743391786,park
1632,L.E. Bray Reserve,-37.815599197022806,145.03041720760353,park
1648,"350a Tooronga Rd, Hawthorn",-37.84966373685755,145.0491255922078,nature
1649,Yarra Bank ReserveYarra Bank Reserve,-37.81856485867955,145.0155029249905,park
1685,Fairview Park,-37.829832986464744,145.02800024799686,park
1687,Park - Boroondara (5),-37.83172994810332,145.0288140088815,park
1690,Fritsch Holzer Park (2),-37.82809169787224,145.04884204312737,park
1694,Walking Trail - Boroondara (3),-37.79402457344954,145.02616097108313,trail
1713,Musca Street Reserve,-37.785603257193245,145.06646051812302,park
1715,Old Burke Road Reserve,-37.78553026710794,145.0626007990794,nature
1739,H.A. Smith Res,-37.83670910757328,145.03492947869893,active_sport
1742,Outer Circle Linear Park (3),-37.838084159889895,145.07278273902713,nature
1745,Frog Hollow Res (2),-37.83628537331704,145.07189883902828,nature
1759,Yarra Bend Park - Andrews Reserve,-37.80565142786308,145.001538854653,nature
1764,Winfield Road Reserve,-37.7909303396571,145.10383964689464,nature
1774,Kinkora Road Reserve,-37.816901142752144,145.0313326252154,park
1779,Sefton Place Reserve,-37.8243674246736,145.0681349425921,park
1783,Burke Road South Reserve,-37.849390470067924,145.05068215015686,active_sport
1785,Lynden Park (2),-37.843992399520914,145.08758983937625,park
1793,Gardiner Creek,-37.85519765437444,145.0597204525202,nature
1795,Gardiners Creek Water Frontage,-37.86181316034054,145.06202582343113,nature
1818,Boroondara Park (2),-37.82514127324061,145.06948408121784,park
1821,Jack Otoole Reserve,-37.791019198791254,145.04035773210887,active_sport
1832,Yarra Bend Park - Zig Zag Park,-37.78835132386468,145.020355869381,nature
1850,St James Park,-37.820357802764555,145.01981455574756,park
1852,Frog Hollow Reserve,-37.838182241625525,145.07272544242952,nature
1874,Yarra Bend Park,-37.794240994357644,145.01862044573446,nature
1881,Kate Campbell Reserve,-37.7912798008705,145.0342568620917,park
1882,Swinburne Recreation Reserve (2),-37.828412339215504,145.051146045919,active_sport
1888,Yara Bend Park - Bell Bird Reserve,-37.794521757012355,145.01848102792476,nature
1893,Yarra River,-37.801963957712324,145.01655032666548,nature
1894,Studley Park,-37.80174858935556,145.01073840392377,nature
1896,Markham Reserve,-37.8717378523774,145.08524807917735,nature
1898,Nature Reserve - Boroondara (3),-37.87195270911792,145.08555184607087,nature
1899,Nature Reserve - Boroondara (4),-37.87271521205285,145.08291921678057,nature
1900,Nature Reserve - Boroondara (5),-37.871771729798915,145.08893638181445,nature
1901,Nature Reserve - Boroondara (6),-37.87201842924924,145.0848124198648,nature
1902,Clifford Close Reserve,-37.87432355820111,145.07792282368263,nature
1903,Nature Reserve - Boroondara (7),-37.87498644728704,145.0731157565771,nature
1904,Nature Reserve - Boroondara (8),-37.873235977228624,145.07989881116615,nature
1905,Nature Reserve - Boroondara (9),-37.87199978711762,145.0861852944743,nature
1911,St James Reserve,-37.81965501936673,145.02117694641314,active_sport
1913,Molesworth Street Reserve,-37.79949886937873,145.02011210605886,nature
1915,Foley Res,-37.812519431928216,145.02571286748326,park
1916,Junction Skate Park,-37.83019623692007,145.051887720771,active_sport
1922,Gardiners Creek,-37.85253314629528,145.0556179340015,nature
1925,TEMPLESTOWE MEMORIAL RESERVE,-37.75752356210696,145.1189420696213,park
1927,SERPELLS COMMUNITY RESERVE,-37.77036763309558,145.15287997468175,active_sport
1928,ANDERSON PARK,-37.765563704794,145.17024191768718,active_sport
1931,MULLUM MULLUM CREEK LINEAR PARK,-37.80265777375294,145.20213860442774,park
1934,WEBSTERS RESERVE,-37.7478558518889,145.15554068545381,park
1935,KIMBERLEY RESERVE,-37.756205243641254,145.09222064070224,trail
1936,LYNETTE RESERVE,-37.74544244315658,145.2006652649263,park
1939,RINGWOOD-WARRANDYTE RESERVE,-37.77800824979049,145.2310794625727,park
1942,WALKER RESERVE,-37.79033472250369,145.12840924464447,park
1943,ALDER LINK (MMCLP),-37.78994431703627,145.20734680705866,park
1944,NORAL RESERVE,-37.77280297296453,145.152602314557,park
1945,DAVIS RESERVE,-37.79422625845662,145.11880226499906,park
1946,IRONBARK RESERVE,-37.7729114835073,145.11741923122335,park
1948,VALEPARK RESERVE,-37.77709472379417,145.1798859830332,park
1950,OAKLAND RESERVE,-37.746303261914534,145.18649015783058,park
1951,BUCKINGHAM RESERVE,-37.78075110956345,145.10724948765676,park
1952,STANLEY RESERVE,-37.774565218627174,145.08498827166449,park
1953,SANDRA RESERVE,-37.77733760547808,145.0838991650333,park
1954,PLEASANT RESERVE,-37.76029659260798,145.0965435416975,park
1955,SWANSTON RESERVE,-37.76217566054411,145.09931885184375,park
1956,BIMBADEEN RESERVE,-37.7574693347206,145.1100329886492,park
1957,HODGSON RESERVE,-37.76716773968795,145.10390172138565,park
1958,EDWIN RESERVE,-37.751761288199546,145.13886406958,park
1959,HERMANN RESERVE,-37.75275556578046,145.1412454602542,park
1960,TASKER RESERVE,-37.76927577366739,145.10223522149474,park
1961,MARCUS RESERVE,-37.76968454637818,145.10384549877364,park
1962,RIVERVIEW RESERVE,-37.77266446550585,145.09914466498617,park
1963,HAROLD LINK,-37.77499555016291,145.09890525157118,park
1965,RAYMOND ELLIOT RESERVE,-37.776107180462645,145.19549079248137,nature
1984,Walking Trail - Manningham,-37.77056006331063,145.0946945020149,trail
1986,Walking Trail - Manningham (2),-37.769774886059295,145.09622691494386,trail
1990,Walking Trail - Manningham (3),-37.778112747068434,145.09633455024417,trail
1991,Walking Trail - Manningham (4),-37.77810178962464,145.10282053420255,trail
2004,ANTHONY RESERVE,-37.775863498268876,145.11000704745553,park
2005,WILLOW NORTH RESERVE,-37.781713447860014,145.10103649098858,park
2006,WILLOW SOUTH RESERVE,-37.78219615907444,145.10088924838678,park
2007,WILSONS RESERVE,-37.7915139806554,145.11011382682057,active_sport
2008,KATRINA GULLY (KCLP),-37.79400043946437,145.1166648384379,park
2009,DELLFIELD RESERVE,-37.76467004942106,145.12525346836455,park
2010,RUFFEY CREEK LINEAR PARK,-37.766742038878654,145.12759576219466,park
2011,LYNNWOOD RESERVE,-37.76971950131573,145.1237101984011,park
2012,CRAWFORD RESERVE,-37.77402506665453,145.12156674265523,park
2013,PETTYS RESERVE,-37.76079907761154,145.15195299349472,park
2014,MOSSDALE COURT RESERVE,-37.77035264593515,145.14272084149542,trail
2015,DONCASTER RESERVE,-37.78871702602946,145.15140158980464,active_sport
2016,BULLEN RESERVE,-37.79244536981226,145.1485835407989,park
2017,HERTFORD RESERVE,-37.77959522583467,145.15300424545634,park
2018,JENKINS PARK (GGLP),-37.76434030773462,145.1631243604049,park
2019,PINE HILL RESERVE,-37.76982549523085,145.1797576873622,park
2020,MATISSE RESERVE,-37.760870419848985,145.16405320699263,park
2021,BEVERLEY RESERVE,-37.79142450888624,145.16643976357355,park
2023,ARANGA RESERVE,-37.80169261359345,145.17670479804977,park
2024,DONVALE RESERVE,-37.79535098623292,145.17565289725604,active_sport
2025,DIRLTON RESERVE,-37.78295807281166,145.2168448690985,nature
2026,IONA RESERVE,-37.78324986865135,145.22065071978275,nature
2027,Park - Manningham,-37.75354732820121,145.14609384191493,park
2028,Park - Manningham (2),-37.753758140020054,145.14820026382623,park
2029,STYLES RESERVE,-37.73085494561917,145.2760225958386,trail
2030,WARD RESERVE,-37.7378490925367,145.27991372110603,park
2031,ST DENY'S RESERVE,-37.73785222559143,145.2717254700053,park
2032,WONGA PARK RESERVE,-37.73940658336179,145.26693514017165,active_sport
2033,AIRD RESERVE,-37.742261953860705,145.2664117422151,park
2034,ARTHUR JOHN UPTON RESERVE,-37.736878189037185,145.2663738091066,park
2035,KERRY ANNE NORTH RESERVE,-37.75672336743405,145.28942499184546,park
2036,KERRY ANNE SOUTH RESERVE,-37.75797272635142,145.28921774334674,park
2037,JOROMA RESERVE,-37.75950535216064,145.28827904725517,park
2038,ROWLAND RESERVE,-37.76188387866421,145.28746415297792,park
2040,TIMBER RESERVE,-37.77606533852628,145.10698164928522,active_sport
2041,KINGSNORTH RESERVE,-37.785687720286994,145.10362192570682,park
2042,ASTELOT RESERVE,-37.801121294505535,145.1803127519947,park
2043,PENDEREL RESERVE,-37.733986615486835,145.27935666400813,park
2044,HUNTINGFIELD RESERVE,-37.76999407819032,145.16790328999346,park
2045,LEAWARRA RESERVE,-37.775382457668805,145.15437468537928,park
2046,OXFORD RESERVE,-37.80362503264547,145.18316349406112,park
2047,HILLCREST RESERVE,-37.80253463211411,145.19527974415706,park
2048,"Parkland Rds, Doncaster East",-37.77035166852086,145.07341226905578,park
2051,AINTREE RESERVE,-37.78776483141922,145.16861467114282,park
2052,VERBENA RESERVE,-37.75691575923321,145.13253514808108,park
2054,PROWSE RESERVE,-37.75606253689631,145.17184596381978,nature
2055,TOLSTOY RESERVE,-37.774951175689665,145.15767213494482,trail
2056,WOOLERTON RESERVE,-37.80351642125343,145.20736662470458,park
2057,Beverley Hills Primary School,-37.79786110635189,145.15935378688633,park
2058,MANDELLA RESERVE,-37.756342930806724,145.14093000011886,park
2059,NILAND RESERVE,-37.75489191622123,145.14057458190535,park
2060,LANDSCAPE RESERVE,-37.7715158703955,145.17378589070975,park
2061,MORRIS WILLIAMS RESERVE,-37.77127024660555,145.0898766251716,park
2063,ZERBES RESERVE,-37.77829487013616,145.16102667863487,active_sport
2065,GREEN GULLY LINEAR PARK,-37.75318400822971,145.16379570471463,park
2066,THE PINES RESERVE,-37.76046065188134,145.16999425520868,park
2067,WESTWOOD RESERVE,-37.779634124246854,145.10207750500734,park
2068,WHISTLEWOOD RESERVE,-37.76752630396045,145.16783431738062,park
2069,MULLUM MULLUM PARK,-37.800145133959006,145.2013722694709,park
2071,EILDON RESERVE (SOUTH),-37.79444791850505,145.12422996805265,park
2072,HANKE RESERVE,-37.79107130003108,145.12435129689786,park
2073,ALBANY RESERVE,-37.773673847092915,145.1663582416542,park
2074,CARAWATHA RESERVE,-37.789510809628766,145.11837728858808,park
2075,LIONEL RESERVE,-37.79595829601227,145.16149512259744,park
2076,STUTT RESERVE,-37.786293684911136,145.107156774686,park
2080,RUFFEY LAKE PARK,-37.77494576372926,145.13603658079938,park
2083,WINDELLA PLAYSPACE (KCLP),-37.795296923375645,145.1339802890917,nature
2084,TIFFANY RESERVE,-37.75901177502511,145.15235540691376,park
2085,KENMAN RESERVE,-37.75951519651177,145.14424122495697,park
2086,CARLTON RESERVE,-37.754792913787824,145.14309893149004,park
2087,BIRCHGROVE RESERVE,-37.772985677267215,145.14451034478802,trail
2089,BRENDAN RESERVE,-37.78061387358726,145.12146543653617,park
2092,Park - Manningham (3),-37.788308488700665,145.12955452245197,park
2093,COCKAIGNE RESERVE,-37.78933010676673,145.13462922369473,park
2094,DONCASTER TENNIS CLUB,-37.787725077186465,145.13957655198263,active_sport
2095,GEDYE RESERVE,-37.796856093753085,145.14844271770104,park
2096,BARATTA RESERVE,-37.796891063339466,145.15375794526017,park
2097,MONTGOMERY RESERVE,-37.78822487793537,145.15957204345247,park
2098,DRYDEN RESERVE,-37.784989475896815,145.15904110113254,park
2099,GAINSBOROUGH RESERVE,-37.78382201242811,145.15542424625085,park
2100,CELESTE RESERVE (EAST),-37.78663116858613,145.15469606989072,park
2102,FALFIELD RESERVE,-37.768294374911555,145.1594981018276,park
2103,TATTERSON RESERVE,-37.76604200328235,145.15874446845953,park
2104,Walking Trail - Manningham (5),-37.76544897992426,145.16500626983455,trail
2105,Walking Trail - Manningham (6),-37.76619283791371,145.16567308425658,trail
2108,BRENT RESERVE,-37.77310209775924,145.1816670203082,trail
2111,ARGYLE RESERVE,-37.79897486701813,145.1711892473903,park
2112,KEVIN RESERVE,-37.80084912221018,145.18258560789693,park
2113,MURNDAL RESERVE,-37.79874045069925,145.190282881723,park
2114,LARNE RESERVE,-37.79449202371727,145.19496784537864,park
2116,MCGOWANS RESERVE,-37.787574072415815,145.19314328318,nature
2117,FLORA RESERVE,-37.78664668379015,145.18925412946516,nature
2118,CHAIM RESERVE,-37.80572584635669,145.21248073614612,trail
2119,SMEDLEY RESERVE,-37.789424736541655,145.21184189102473,trail
2121,VALLEY RESERVE,-37.75424045878496,145.21175774015245,nature
2123,TEMPLESTOWE RESERVE,-37.75434739336674,145.13735555126618,active_sport
2124,SHEAHANS RESERVE,-37.75934775220701,145.0944689262348,park
2125,DUMOSSA RESERVE,-37.762399330166964,145.0873881934733,trail
2126,RONALD RESERVE,-37.763675349827764,145.0897953597185,park
2128,ERIC RESERVE,-37.75696245603481,145.0976860133657,park
2130,MICHAEL RESERVE,-37.77002533449381,145.1095361612309,park
2131,HEATH RESERVE,-37.759263949943545,145.11365899771278,park
2132,SINCLAIR RESERVE,-37.76308479368159,145.12113941138122,park
2133,JUNE RESERVE,-37.76069794834992,145.13182558483933,park
2134,GROVER RESERVE,-37.781151466601806,145.1406373725119,park
2135,SHARON RESERVE,-37.78325123079758,145.14027393955652,park
2136,SCHRAMMS RESERVE,-37.783141931308485,145.13361306549177,active_sport
2137,JOCELYN RESERVE,-37.785075354109736,145.149374405083,park
2138,KERRY RESERVE,-37.78348717123014,145.14618433482792,park
2140,PRINCELY RESERVE,-37.75603876212576,145.1490207056389,park
2141,FIELDING RESERVE,-37.76066285444425,145.1579191494473,park
2142,BEDERVALE RESERVE,-37.75671570100759,145.15860280930158,nature
2143,THEA RESERVE,-37.79751180543651,145.15272892326405,park
2144,ST CLEMS RESERVE,-37.79894286355704,145.16688989266086,park
2145,THE GRANGE RESERVE,-37.77018795498395,145.1486141870955,park
2146,SARAH RESERVE,-37.76216693245468,145.14769201409203,park
2147,ALOHA RESERVE,-37.76266059222747,145.15516838516473,park
2148,BRONTE PLAYSPACE (GGLP),-37.7669576907223,145.16222322617773,trail
2149,LARNACA RESERVE,-37.770107350814314,145.15794892373032,park
2150,BROWNING RESERVE,-37.77068145130586,145.1614141447066,park
2151,APPLE BLOSSOM RESERVE,-37.77251716233578,145.16120823962467,trail
